Data Numbe,Codes,Site Name,Lat,Long,Elevation,Min. Depth,Max Depth,No. Temper,Temp. Grad,No. Conduc,Conductivi,No. Heat P,Heat Produ,Heat Flow,No. Sites,Reference,Web link
3951,PONSRA,STW7-18B,2.283611111000000,-85.984999999999999,-2855,,4.400000000000000,3,81,,0.780000000000000,,,62.799999999999997,1,SVW74,http://www.heatflow.und.edu/
3952,PONSRA,STW7-21,2.035000000000000,-86.017200000000003,-3045,,4.400000000000000,3,35,,0.780000000000000,,,27.199999999999999,1,SVW74,http://www.heatflow.und.edu/
3953,PONSRA,STW7-22A,1.968055556000000,-86.017799999999994,-3391,,4.400000000000000,3,4,,0.780000000000000,,,2.900000000000000,1,SVW74,http://www.heatflow.und.edu/
3954,PONSRA,STW7-22B,1.968333333000000,-86.017799999999994,-3391,,4.400000000000000,3,4,,0.780000000000000,,,2.900000000000000,1,SVW74,http://www.heatflow.und.edu/
3955,PONSRA,STW7-23A,1.883888889000000,-86.016700000000000,-2595,,4.400000000000000,3,64,,0.780000000000000,,,49.799999999999997,1,SVW74,http://www.heatflow.und.edu/
3956,PONSRC,STW7-23B,1.885000000000000,-86.002200000000002,-2595,,0.800000000000000,2,839,,0.780000000000000,,,645.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3957,PONSRA,STW7-25,1.818611111000000,-86.016700000000000,-2650,,4.400000000000000,3,355,,0.780000000000000,,,276.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3958,PONSRA,STW7-26A,1.852222222000000,-86.016900000000007,-2612,,4.400000000000000,3,167,,0.780000000000000,,,130.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3959,PONSRA,STW7-26B,1.866666667000000,-86.017200000000003,-2612,,4.400000000000000,3,118,,0.780000000000000,,,92.099999999999994,1,SVW74,http://www.heatflow.und.edu/
3960,PONSRA,STW7-28,2.450555556000000,-86.266900000000007,-2727,,4.400000000000000,3,85,,0.780000000000000,,,66.200000000000003,1,SVW74,http://www.heatflow.und.edu/
3961,PONSRA,STW7-31A,2.584444444000000,-86.300799999999995,-2969,,4.400000000000000,3,29,,0.780000000000000,,,22.600000000000001,1,SVW74,http://www.heatflow.und.edu/
3962,PONSRC,STW7-31B,2.585277778000000,-86.300299999999993,-2969,,3.000000000000000,3,44,,0.780000000000000,,,33.899999999999999,1,SVW74,http://www.heatflow.und.edu/
3963,PONSRC,STW7-33,2.768055556000000,-86.701700000000002,-3007,,2.200000000000000,3,203,,0.780000000000000,,,184.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3964,PONSRB,STW7-34,2.585000000000000,-86.718599999999995,-3077,,4.400000000000000,3,34,,0.780000000000000,,,26.399999999999999,1,SVW74,http://www.heatflow.und.edu/
3965,PONSRB,STW7-37A,1.984166667000000,-85.667800000000000,-2779,,4.400000000000000,3,116,,0.780000000000000,,,90.400000000000006,1,SVW74,http://www.heatflow.und.edu/
3966,PONSRB,STW7-37B,1.984166667000000,-85.667199999999994,-2779,,4.400000000000000,3,97,,0.780000000000000,,,75.799999999999997,1,SVW74,http://www.heatflow.und.edu/
3967,PONSRB,STW7-38,1.733888889000000,-85.666899999999998,-2820,,4.400000000000000,3,40,,0.780000000000000,,,31.399999999999999,1,SVW74,http://www.heatflow.und.edu/
3968,PONSRB,STW7-39,1.452500000000000,-85.651899999999998,-2725,,4.400000000000000,3,532,,0.780000000000000,,,411.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3969,PONSRB,STW7-40,1.168888889000000,-85.650000000000006,-2800,,4.400000000000000,3,196,,0.780000000000000,,,153.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3970,PONSRB,STW7-41,0.966666667000000,-85.666899999999998,-2705,,4.400000000000000,3,216,,0.750000000000000,,,163.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3971,PONSRC,STW7-42,0.767777778000000,-85.668599999999998,-2701,,2.200000000000000,2,176,,0.720000000000000,,,127.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3972,PONSRB,STW7-70A,0.284444444000000,-86.151899999999998,-2725,,4.000000000000000,3,455,,0.750000000000000,,,343.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3973,PONSRC,STW7-70B,0.283333333000000,-86.151399999999995,-2725,,3.000000000000000,3,,,0.750000000000000,,,997.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3974,POOSRB,STW7-4,3.617222222000000,-83.435800000000000,-2988,,1.500000000000000,3,70,,0.800000000000000,,,56.100000000000001,1,SVW74,http://www.heatflow.und.edu/
3975,POOSRA,STW7-8.1,2.801111111000000,-83.452200000000005,-3139,,2.700000000000000,3,98,,0.800000000000000,,2.040000000000000,78.700000000000003,1,SVW74,http://www.heatflow.und.edu/
3976,POOSRC,STW7-8.2,2.800555556000000,-83.451899999999995,-3139,,2.700000000000000,3,105,,0.800000000000000,,2.040000000000000,84.599999999999994,1,SVW74,http://www.heatflow.und.edu/
3977,POONRA,STW7-11,3.034444444000000,-86.001400000000004,-2965,,9.800000000000001,3,265,,0.750000000000000,,2.070000000000000,200.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3978,POONRA,STW7-15,2.383888889000000,-85.985600000000005,-2941,,9.000000000000000,3,33,,0.780000000000000,,2.060000000000000,26.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3979,POOSRA,STW716.1,2.101111111000000,-86.001400000000004,-2710,,2.700000000000000,3,138,,0.790000000000000,,2.040000000000000,109.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3980,POOSRA,STW716.2,2.101666667000000,-86.001099999999994,-2710,,2.700000000000000,3,156,,0.790000000000000,,2.040000000000000,124.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3981,POOSRA,STW716.3,2.101944444000000,-86.001099999999994,-2710,,2.700000000000000,3,230,,0.790000000000000,,2.040000000000000,182.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3982,POOSRA,STW716.4,2.102500000000000,-86.001099999999994,-2710,,2.700000000000000,3,106,,0.790000000000000,,2.040000000000000,84.200000000000003,1,SVW74,http://www.heatflow.und.edu/
3983,POOSRA,STW716.5,2.116666667000000,-86.000799999999998,-2710,,2.700000000000000,3,143,,0.790000000000000,,2.040000000000000,113.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3984,POOSRA,STW716.6,2.116944444000000,-86.000600000000006,-2710,,2.700000000000000,3,84,,0.790000000000000,,2.040000000000000,66.599999999999994,1,SVW74,http://www.heatflow.und.edu/
3985,POOSRB,STW719.2,2.134722222000000,-86.016700000000000,-2893,,2.700000000000000,3,11,,0.790000000000000,,2.050000000000000,8.800000000000001,1,SVW74,http://www.heatflow.und.edu/
3986,POOSRB,STW719.3,2.135000000000000,-86.016700000000000,-2893,,2.700000000000000,3,2,,0.790000000000000,,2.050000000000000,1.700000000000000,1,SVW74,http://www.heatflow.und.edu/
3987,POONRA,STW7-20,2.052222222000000,-86.016700000000000,-2764,,9.000000000000000,3,112,,0.790000000000000,,2.080000000000000,88.299999999999997,1,SVW74,http://www.heatflow.und.edu/
3988,POOSRA,STW724.1,1.950000000000000,-86.017200000000003,-3367,,2.700000000000000,3,21,,0.790000000000000,,2.100000000000000,16.699999999999999,1,SVW74,http://www.heatflow.und.edu/
3989,POOSRA,STW724.2,1.935833333000000,-86.017200000000003,-3367,,2.700000000000000,3,17,,0.790000000000000,,2.100000000000000,13.400000000000000,1,SVW74,http://www.heatflow.und.edu/
3990,POOSRA,STW724.3,1.935277778000000,-86.017200000000003,-3367,,2.700000000000000,3,35,,0.790000000000000,,2.100000000000000,27.600000000000001,1,SVW74,http://www.heatflow.und.edu/
3991,POOSRA,STW724.4,1.934444444000000,-86.017200000000003,-3367,,2.700000000000000,3,36,,0.790000000000000,,2.090000000000000,28.500000000000000,1,SVW74,http://www.heatflow.und.edu/
3992,POOSRA,STW724.5,1.933888889000000,-86.017200000000003,-3367,,2.700000000000000,3,70,,0.790000000000000,,2.090000000000000,55.299999999999997,1,SVW74,http://www.heatflow.und.edu/
3993,POOSRA,STW724.6,1.919166667000000,-86.017200000000003,-3367,,2.700000000000000,3,34,,0.790000000000000,,2.090000000000000,26.800000000000001,1,SVW74,http://www.heatflow.und.edu/
3994,POOSRA,STW724.7,1.918055556000000,-86.017200000000003,-3367,,2.700000000000000,3,52,,0.790000000000000,,2.080000000000000,41.500000000000000,1,SVW74,http://www.heatflow.und.edu/
3995,POOSRA,STW724.8,1.916666667000000,-86.017499999999998,-3367,,2.700000000000000,3,34,,0.790000000000000,,2.060000000000000,26.800000000000001,1,SVW74,http://www.heatflow.und.edu/
3996,POONRA,STW7-27,2.168055556000000,-86.016700000000000,-2931,,13.100000000000000,3,6,,0.800000000000000,,2.070000000000000,5.000000000000000,1,SVW74,http://www.heatflow.und.edu/
3997,POONRA,STW7-29,2.385000000000000,-86.650599999999997,-2481,,10.699999999999999,3,110,,0.860000000000000,,2.090000000000000,94.200000000000003,1,SVW74,http://www.heatflow.und.edu/
3998,POOSRA,STW730.1,2.669166667000000,-86.633600000000001,-2950,,2.700000000000000,3,109,,0.790000000000000,,2.040000000000000,86.299999999999997,1,SVW74,http://www.heatflow.und.edu/
3999,POOSRA,STW730.2,2.683611111000000,-86.633300000000006,-2950,,2.700000000000000,3,,,0.790000000000000,,,175.000000000000000,1,SVW74     >,http://www.heatflow.und.edu/
4000,POOSRE,STW730.3,2.684166667000000,-86.619200000000006,-2950,,2.700000000000000,3,,,0.790000000000000,,,119.000000000000000,1,SVW74     >,http://www.heatflow.und.edu/
4001,POONRA,STW7-32,2.502500000000000,-86.585800000000006,-3060,,10.199999999999999,3,126,,0.770000000000000,,2.120000000000000,97.099999999999994,1,SVW74,http://www.heatflow.und.edu/
4002,POOSRA,STW735.1,2.635555556000000,-85.733599999999996,-2950,,2.700000000000000,3,22,,0.790000000000000,,2.040000000000000,17.199999999999999,1,SVW74,http://www.heatflow.und.edu/
4003,POOSRA,STW735.2,2.385833333000000,-85.719200000000001,-2950,,2.700000000000000,3,27,,0.790000000000000,,2.040000000000000,20.899999999999999,1,SVW74,http://www.heatflow.und.edu/
4004,POOSRA,STW735.3,2.385833333000000,-85.718900000000005,-2950,,2.700000000000000,3,36,,0.790000000000000,,2.050000000000000,26.800000000000001,1,SVW74,http://www.heatflow.und.edu/
4005,POOSRA,STW735.4,2.385833333000000,-85.718599999999995,-2950,,2.700000000000000,3,31,,0.790000000000000,,2.040000000000000,24.300000000000001,1,SVW74,http://www.heatflow.und.edu/
4006,POOSRA,STW735.5,2.385555556000000,-85.718100000000007,-2950,,2.700000000000000,3,25,,0.790000000000000,,2.040000000000000,19.300000000000001,1,SVW74,http://www.heatflow.und.edu/
4007,POONRA,STW7-36,2.083333333000000,-85.633899999999997,-2832,,10.699999999999999,3,112,,0.770000000000000,,2.090000000000000,86.900000000000006,1,SVW74,http://www.heatflow.und.edu/
4008,POOSRA,STW771.1,0.067500000000000,-86.200299999999999,-2941,,2.700000000000000,3,287,,0.690000000000000,,2.040000000000000,197.000000000000000,1,SVW74,http://www.heatflow.und.edu/
4009,POOSRA,STW771.2,0.051388889000000,-86.185800000000000,-2941,,2.700000000000000,3,283,,0.690000000000000,,2.040000000000000,195.000000000000000,1,SVW74,http://www.heatflow.und.edu/
4010,POOSRA,STW771.3,0.035833333000000,-86.185299999999998,-2941,,2.700000000000000,3,267,,0.690000000000000,,2.040000000000000,183.000000000000000,1,SVW74,http://www.heatflow.und.edu/
4011,POOSRC,STW771.4,0.035555556000000,-86.185299999999998,-2941,,2.200000000000000,3,252,,0.690000000000000,,2.040000000000000,174.000000000000000,1,SVW74,http://www.heatflow.und.edu/
4012,POOSRA,STW771.5,0.050000000000000,-86.185299999999998,-2941,,2.700000000000000,3,241,,0.690000000000000,,2.040000000000000,166.000000000000000,1,SVW74,http://www.heatflow.und.edu/
4013,POONRA,STW7-72,0.169166667000000,-85.984399999999994,-2817,,9.100000000000000,3,178,,0.690000000000000,,2.020000000000000,128.000000000000000,1,SVW74,http://www.heatflow.und.edu/
4371,PSOSRA,AC9-52,-2.533333333000000,-82.683300000000003,-2957,,10.300000000000001,,134,,0.880000000000000,,,117.000000000000000,1,ALV76,http://www.heatflow.und.edu/
4394,PSOSRA,AV21-29,-1.833333333000000,-90.466700000000003,-3334,,12.800000000000001,,140,,1.000000000000000,,,139.000000000000000,1,ALV76,http://www.heatflow.und.edu/
4405,PONSRB,27HF23,3.534444444000000,-86.866699999999994,-2136,,4.400000000000000,,87,,0.750000000000000,,,65.700000000000003,1,AMS76,http://www.heatflow.und.edu/
4406,PONSRB,28HF24,2.950277778000000,-86.985600000000005,-2870,,3.200000000000000,,354,,0.750000000000000,,,267.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4407,PONSRB,29HF25,2.717777778000000,-86.901899999999998,-2690,,4.400000000000000,,280,,0.750000000000000,,,211.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4408,PONSRB,31HF27,2.150277778000000,-87.017499999999998,-2824,,4.400000000000000,,248,,0.750000000000000,,,187.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4409,PONSRB,32HF28,2.033611111000000,-87.050799999999995,-2503,,4.400000000000000,,311,,0.750000000000000,,,234.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4410,PONSRB,33HF29,2.300833333000000,-86.833600000000004,-2878,,4.400000000000000,,261,,0.750000000000000,,,196.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4411,PONSRB,34HF30,2.500555556000000,-86.850300000000004,-3096,,4.400000000000000,,29,,0.750000000000000,,,21.800000000000001,1,AMS76,http://www.heatflow.und.edu/
4412,PONSRB,35HF31,2.684722222000000,-86.869200000000006,-2721,,4.400000000000000,,63,,0.750000000000000,,,48.600000000000001,1,AMS76,http://www.heatflow.und.edu/
4413,PONSRB,37HF33,2.533333333000000,-87.217500000000001,-2906,,4.400000000000000,,14,,0.750000000000000,,,10.900000000000000,1,AMS76,http://www.heatflow.und.edu/
4414,PONSRB,38HF34,2.334444444000000,-87.250600000000006,-2736,,4.400000000000000,,250,,0.750000000000000,,,188.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4415,PONSRB,39HF35,2.550833333000000,-87.434399999999997,-2590,,4.400000000000000,,70,,0.750000000000000,,,53.200000000000003,1,AMS76,http://www.heatflow.und.edu/
4416,PONSRB,40HF36,2.635833333000000,-87.485600000000005,-1910,,4.400000000000000,,138,,0.750000000000000,,,105.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4417,PONSRB,42HF37,2.351388889000000,-87.583600000000004,-2593,,4.400000000000000,,189,,0.750000000000000,,,143.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4418,PONSRB,43HF38,2.318611111000000,-87.734700000000004,-2580,,4.400000000000000,,210,,0.750000000000000,,,159.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4419,PONSRB,44HF39,2.566944444000000,-87.868300000000005,-2682,,4.400000000000000,,24,,0.750000000000000,,,18.399999999999999,1,AMS76,http://www.heatflow.und.edu/
4420,PONSRB,46HF41,5.267500000000000,-88.618899999999996,-3050,,3.000000000000000,,197,,0.750000000000000,,,148.000000000000000,1,AMS76,http://www.heatflow.und.edu/
4454,PNNSRB,CCTW1,5.252500000000000,-83.484999999999999,-3211,,4.400000000000000,,192,,0.750000000000000,,,146.000000000000000,1,AH76,http://www.heatflow.und.edu/
4455,PNNSRB,CCTW2,5.018888889000000,-83.485799999999998,-3277,,4.400000000000000,,161,,0.750000000000000,,,121.000000000000000,1,AH76,http://www.heatflow.und.edu/
4456,PNNSRB,CCTW3,4.633333333000000,-83.501900000000006,-3235,,4.400000000000000,,28,,0.750000000000000,,,22.199999999999999,1,AH76,http://www.heatflow.und.edu/
4457,PNNSRB,CCTW4,4.484444444000000,-83.549999999999997,-3201,,4.400000000000000,,78,,0.750000000000000,,,54.799999999999997,1,AH76,http://www.heatflow.und.edu/
4458,PNNSRB,CCTW5,4.233888889000000,-83.500299999999996,-3030,,4.400000000000000,,116,,0.750000000000000,,,87.099999999999994,1,AH76,http://www.heatflow.und.edu/
4459,PNNSRB,CCTW8,3.634444444000000,-83.669200000000004,-3037,,3.600000000000000,,80,,0.750000000000000,,,60.299999999999997,1,AH76,http://www.heatflow.und.edu/
4460,PNNSRB,CCTW12,2.802222222000000,-83.550799999999995,-3205,,3.450000000000000,,62,,0.750000000000000,,,47.299999999999997,1,AH76,http://www.heatflow.und.edu/
4461,PNNSRB,CCTW13,2.484444444000000,-83.468599999999995,-3082,,4.400000000000000,,216,,0.750000000000000,,,162.000000000000000,1,AH76,http://www.heatflow.und.edu/
4462,PNNSRB,CCTW14,2.235277778000000,-83.417500000000004,-3267,,4.400000000000000,,64,,0.750000000000000,,,48.600000000000001,1,AH76,http://www.heatflow.und.edu/
4463,PNNSRB,CCTW15,1.983611111000000,-83.500000000000000,-3028,,4.400000000000000,,291,,0.750000000000000,,,219.000000000000000,1,AH76,http://www.heatflow.und.edu/
4464,PNNSRB,CCTW16,1.735833333000000,-83.533900000000003,-3324,,3.700000000000000,,137,,0.750000000000000,,,103.000000000000000,1,AH76,http://www.heatflow.und.edu/
4465,PNNSRB,CCTW17,1.500833333000000,-83.467799999999997,-3456,,4.400000000000000,,221,,0.750000000000000,,,167.000000000000000,1,AH76,http://www.heatflow.und.edu/
4466,PNNSRB,CCTW18,1.234166667000000,-83.484700000000004,-3459,,4.400000000000000,,252,,0.750000000000000,,,190.000000000000000,1,AH76,http://www.heatflow.und.edu/
4467,PNNSRB,CCTW19,0.984722222000000,-83.501900000000006,-3268,,4.400000000000000,,216,,0.750000000000000,,,159.000000000000000,1,AH76,http://www.heatflow.und.edu/
4468,PNNSRB,CCTW20,0.734444444000000,-83.500000000000000,-3706,,4.400000000000000,,199,,0.750000000000000,,,150.000000000000000,1,AH76,http://www.heatflow.und.edu/
4469,PNNSRB,CCTW22,0.385000000000000,-83.501700000000000,-3107,,4.400000000000000,,202,,0.750000000000000,,,152.000000000000000,1,AH76,http://www.heatflow.und.edu/
4470,PNNSRB,CCTW23,-0.017222222000000,-83.519199999999998,-3020,,4.400000000000000,,164,,0.750000000000000,,,149.000000000000000,1,AH76,http://www.heatflow.und.edu/
5766,POPSZE,721-1,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1620.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5767,POPSZE,721-2,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,415.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5768,POPSZE,721-4,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,837.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5769,POPSZE,721-5,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,511.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5770,POPSZE,721-6,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1805.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5771,POPSZE,721-7,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1887.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5772,POPSZE,721-8,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,3178.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5773,POPSZE,721-9,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,511.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5774,POPSZE,721-10,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,662.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5775,POPSZE,721-12,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,155.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5776,POPSZE,721-13,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,176.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5777,POPSZE,721-14,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,2475.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5778,POPSZE,721-15,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,2675.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5779,POPSZE,732-1,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,92.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5780,POPSZE,732-2,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,96.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5781,POPSZE,732-3,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,180.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5782,POPSZE,732-5,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,264.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5783,POPSZE,732-6,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,105.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5784,POPSZE,732-8,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1235.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5785,POPSZE,732-10,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,2227.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5786,POPSZE,734-1,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1068.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5787,POPSZE,734-2,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1863.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5788,POPSZE,734-3,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1168.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5789,POPSZE,734-4,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,4991.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5790,POPSZE,734-7,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,2135.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5791,POPSZE,734-9,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,159.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5792,POPSZE,734-10,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1558.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5793,POOSZE,KNORR7,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1461.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5794,POOSZE,KNORR12,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,758.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5795,POOSZE,KNORR15,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1340.000000000000000,1,WGV79,http://www.heatflow.und.edu/
5796,POOSZE,KNORR16,0.600000000000000,-86.133300000000006,,,,,,,0.750000000000000,,,1809.000000000000000,1,WGV79,http://www.heatflow.und.edu/
6167,POONRB,GSC-86W,0.583333333000000,-86.000000000000000,-2700,,,,,,0.750000000000000,,,295.000000000000000,39,7GVW81,http://www.heatflow.und.edu/
6168,POOSRA,KN1.1,0.750000000000000,-86.168300000000002,-2850,,2.800000000000000,3,,,0.750000000000000,,,264.000000000000000,,GVW81,http://www.heatflow.und.edu/
6169,POOSRA,KN1.2,0.735833333000000,-86.168099999999995,-2852,,2.800000000000000,3,,,0.750000000000000,,,88.000000000000000,,GVW81,http://www.heatflow.und.edu/
6170,POOSRA,KN1.3,0.735555556000000,-86.167500000000004,-2858,,2.800000000000000,3,,,0.750000000000000,,,46.000000000000000,,GVW81,http://www.heatflow.und.edu/
6171,POOSRB,KN1.4,0.735277778000000,-86.152199999999993,-2848,,2.700000000000000,3,,,0.750000000000000,,,29.000000000000000,,GVW81,http://www.heatflow.und.edu/
6172,POOSRB,KN1.5,0.735277778000000,-86.151700000000005,-2850,,2.700000000000000,3,,,0.750000000000000,,,71.000000000000000,,GVW81,http://www.heatflow.und.edu/
6173,POOSRB,KN1.7,0.735277778000000,-86.150300000000001,-2829,,2.700000000000000,3,,,0.750000000000000,,,4.000000000000000,,GVW81,http://www.heatflow.und.edu/
6174,POOSRA,KN2.1,0.634444444000000,-86.084999999999994,-2768,,2.800000000000000,3,,,0.750000000000000,,,163.000000000000000,,GVW81,http://www.heatflow.und.edu/
6175,POOSRC,KN2.2,0.634166667000000,-86.084400000000002,-2745,,2.400000000000000,3,,,0.750000000000000,,,209.000000000000000,,GVW81,http://www.heatflow.und.edu/
6176,POOSRB,KN2.3,0.633888889000000,-86.083600000000004,-2741,,2.700000000000000,3,,,0.750000000000000,,,268.000000000000000,,GVW81,http://www.heatflow.und.edu/
6177,POOSRA,KN3.1,0.633888889000000,-86.069199999999995,-2719,,2.800000000000000,3,,,0.750000000000000,,,481.000000000000000,,GVW81,http://www.heatflow.und.edu/
6178,POOSRC,KN3.2,0.633888889000000,-86.068100000000001,-2726,,2.400000000000000,2,,,0.750000000000000,,,255.000000000000000,,GVW81,http://www.heatflow.und.edu/
6179,POOSRB,KN3.3,0.633611111000000,-86.066900000000004,-2709,,2.700000000000000,3,,,0.750000000000000,,,247.000000000000000,,GVW81,http://www.heatflow.und.edu/
6180,POOSRB,KN3.4,0.633333333000000,-86.051900000000003,-2719,,2.700000000000000,3,,,0.750000000000000,,,406.000000000000000,,GVW81,http://www.heatflow.und.edu/
6181,POOSRB,KN3.5,0.619166667000000,-86.050600000000003,-2715,,2.700000000000000,3,,,0.750000000000000,,,410.000000000000000,,GVW81,http://www.heatflow.und.edu/
6182,POOSRB,KN3.6,0.618888889000000,-86.035799999999995,-2711,,2.700000000000000,3,,,0.750000000000000,,,473.000000000000000,,GVW81,http://www.heatflow.und.edu/
6183,POOSRB,KN3.7,0.618611111000000,-86.034400000000005,-2685,,2.700000000000000,3,,,0.750000000000000,,,620.000000000000000,,GVW81,http://www.heatflow.und.edu/
6184,POOSRA,KN3.8,0.618055556000000,-86.033299999999997,-2676,,2.800000000000000,3,,,0.750000000000000,,,599.000000000000000,,GVW81,http://www.heatflow.und.edu/
6185,POOSRB,KN3.9,0.617777778000000,-86.018100000000004,-2678,,2.700000000000000,3,,,0.750000000000000,,,758.000000000000000,,GVW81,http://www.heatflow.und.edu/
6186,POOSRA,KN4.1,0.618333333000000,-86.118099999999998,-2711,,2.800000000000000,3,,,0.750000000000000,,,205.000000000000000,,GVW81,http://www.heatflow.und.edu/
6187,POOSRA,KN4.2,0.618611111000000,-86.117800000000003,-2702,,2.800000000000000,3,,,0.750000000000000,,,193.000000000000000,,GVW81,http://www.heatflow.und.edu/
6188,POOSRC,KN4.3,0.618611111000000,-86.101900000000001,-2698,,2.400000000000000,3,,,0.750000000000000,,,109.000000000000000,,GVW81,http://www.heatflow.und.edu/
6189,POOSRB,KN4.4,0.618888889000000,-86.101900000000001,-2702,,2.700000000000000,3,,,0.750000000000000,,,142.000000000000000,,GVW81,http://www.heatflow.und.edu/
6190,POOSRB,KN4.5,0.618611111000000,-86.101100000000002,-2693,,2.700000000000000,3,,,0.750000000000000,,,193.000000000000000,,GVW81,http://www.heatflow.und.edu/
6191,POOSRA,KN4.6,0.618333333000000,-86.085800000000006,-2693,,2.800000000000000,3,,,0.750000000000000,,,327.000000000000000,,GVW81,http://www.heatflow.und.edu/
6192,POOSRA,KN4.7,0.618611111000000,-86.084699999999998,-2706,,2.800000000000000,3,,,0.750000000000000,,,536.000000000000000,,GVW81,http://www.heatflow.und.edu/
6193,POOSRA,KN4.8,0.618333333000000,-86.084199999999996,-2698,,2.800000000000000,3,,,0.750000000000000,,,360.000000000000000,,GVW81,http://www.heatflow.und.edu/
6194,POOSRA,KN5.1,1.001666667000000,-86.183599999999998,-2781,,2.800000000000000,3,,,0.750000000000000,,,268.000000000000000,,GVW81,http://www.heatflow.und.edu/
