FID;Object_ID;Latitude;Longitude;Site_Name;Data_Numbe;Codes;Elevation;minD;maxD;No__Temps;Gradient;No__Cond_;Conductivi;No_Heat_Pr;Heat_Prod_;Heat_Flow;No__sites;Year_of_Pu;Reference;Comments;F21;F22;F23;F24;F25;F26;ben;europe
226;3927.000000000000000;2.515000000000000;-86.598299999999995;STW7-32;4001.000000000000000; ;-3060.000000000000000;0.000000000000000;10.000000000000000;3;126.000000000000000;0.000000000000000;0.770000000000000; ; ;97.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
227;3928.000000000000000;2.646700000000000;-85.734999999999999;STW735.1;4002.000000000000000; ;-2950.000000000000000;0.000000000000000;3.000000000000000;3;22.000000000000000;0.000000000000000;0.790000000000000; ; ;17.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
228;3930.000000000000000;2.398300000000000;-85.731700000000004;STW735.2;4003.000000000000000; ;-2950.000000000000000;0.000000000000000;3.000000000000000;3;27.000000000000000;0.000000000000000;0.790000000000000; ; ;21.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
229;3931.000000000000000;2.398300000000000;-85.730000000000004;STW735.3;4004.000000000000000; ;-2950.000000000000000;0.000000000000000;3.000000000000000;3;36.000000000000000;0.000000000000000;0.790000000000000; ; ;27.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
230;3933.000000000000000;2.398300000000000;-85.728300000000004;STW735.4;4005.000000000000000; ;-2950.000000000000000;0.000000000000000;3.000000000000000;3;31.000000000000000;0.000000000000000;0.790000000000000; ; ;24.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
231;3934.000000000000000;2.396700000000000;-85.724999999999994;STW735.5;4006.000000000000000; ;-2950.000000000000000;0.000000000000000;3.000000000000000;3;25.000000000000000;0.000000000000000;0.790000000000000; ; ;19.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
232;3935.000000000000000;2.083300000000000;-85.636700000000005;STW7-36;4007.000000000000000; ;-2832.000000000000000;0.000000000000000;11.000000000000000;3;112.000000000000000;0.000000000000000;0.770000000000000; ; ;87.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
233;3936.000000000000000;0.071700000000000;-86.201700000000002;STW771.1;4008.000000000000000; ;-2941.000000000000000;0.000000000000000;3.000000000000000;3;287.000000000000000;0.000000000000000;0.690000000000000; ; ;197.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
234;3937.000000000000000;0.058300000000000;-86.198300000000003;STW771.2;4009.000000000000000; ;-2941.000000000000000;0.000000000000000;3.000000000000000;3;283.000000000000000;0.000000000000000;0.690000000000000; ; ;195.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
235;3938.000000000000000;0.048300000000000;-86.194999999999993;STW771.3;4010.000000000000000; ;-2941.000000000000000;0.000000000000000;3.000000000000000;3;267.000000000000000;0.000000000000000;0.690000000000000; ; ;183.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
236;3939.000000000000000;0.046700000000000;-86.194999999999993;STW771.4;4011.000000000000000; ;-2941.000000000000000;0.000000000000000;2.000000000000000;3;252.000000000000000;0.000000000000000;0.690000000000000; ; ;174.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
237;3940.000000000000000;0.050000000000000;-86.194999999999993;STW771.5;4012.000000000000000; ;-2941.000000000000000;0.000000000000000;3.000000000000000;3;241.000000000000000;0.000000000000000;0.690000000000000; ; ;166.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
238;3941.000000000000000;0.181700000000000;-85.989999999999995;STW7-72;4013.000000000000000; ;-2817.000000000000000;0.000000000000000;9.000000000000000;3;178.000000000000000;0.000000000000000;0.690000000000000; ; ;128.000000000000000;1.000000000000000;1974;Sclater_etal1974;Sclater_etal1974; ; ; ; ; ; ;0;0
239;4217.000000000000000;-2.533300000000000;-82.683300000000003;C9-52;4371.000000000000000; ;-2957.000000000000000;0.000000000000000;10.000000000000000;4;134.000000000000000;11.000000000000000;0.880000000000000; ; ;117.000000000000000;1.000000000000000;1976;Anderson_etal1976;Anderson_etal1976; ; ; ; ; ; ;0;0
240;4240.000000000000000;-1.833300000000000;-90.466700000000003;V21-29;4394.000000000000000; ;-3334.000000000000000;2.000000000000000;13.000000000000000;3;140.000000000000000;7.000000000000000;1.000000000000000; ; ;139.000000000000000;1.000000000000000;1976;Anderson_etal1976;Anderson_etal1976; ; ; ; ; ; ;0;0
241;4251.000000000000000;2.951700000000000;-86.996700000000004;28HF24;4406.000000000000000; ;-2870.000000000000000;0.000000000000000;3.000000000000000; ;354.000000000000000;0.000000000000000;0.750000000000000; ; ;267.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
242;5570.000000000000000;0.583300000000000;-86.000000000000000;GSC-86W;6167.000000000000000; ;-2700.000000000000000;0.000000000000000;0.000000000000000; ;0.000000000000000;0.000000000000000;0.750000000000000; ; ;295.000000000000000;397.000000000000000;1981;Green_etal1981;Zlotnicki_etal1980; ; ; ; ; ; ;0;0
243;5571.000000000000000;0.750000000000000;-86.176699999999997;KN1.1;6168.000000000000000; ;-2850.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;264.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
244;5572.000000000000000;0.748300000000000;-86.174999999999997;KN1.2;6169.000000000000000; ;-2852.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;88.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
245;5573.000000000000000;0.746700000000000;-86.171700000000001;KN1.3;6170.000000000000000; ;-2858.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;46.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
246;5574.000000000000000;0.745000000000000;-86.163300000000007;KN1.4;6171.000000000000000; ;-2848.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;29.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
247;5575.000000000000000;0.745000000000000;-86.159999999999997;KN1.5;6172.000000000000000; ;-2850.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;71.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
248;5576.000000000000000;0.745000000000000;-86.151700000000005;KN1.7;6173.000000000000000; ;-2829.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;4.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
249;5577.000000000000000;0.640000000000000;-86.093299999999999;KN2.1;6174.000000000000000; ;-2768.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;163.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
250;5578.000000000000000;0.638300000000000;-86.090000000000003;KN2.2;6175.000000000000000; ;-2745.000000000000000;0.000000000000000;2.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;209.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
251;5579.000000000000000;0.636700000000000;-86.084999999999994;KN2.3;6176.000000000000000; ;-2741.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;268.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
252;5580.000000000000000;0.636700000000000;-86.081699999999998;KN3.1;6177.000000000000000; ;-2719.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;481.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
253;5581.000000000000000;0.636700000000000;-86.075000000000003;KN3.2;6178.000000000000000; ;-2726.000000000000000;0.000000000000000;2.000000000000000;2;0.000000000000000;0.000000000000000;0.750000000000000; ; ;255.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
254;5582.000000000000000;0.635000000000000;-86.068299999999994;KN3.3;6179.000000000000000; ;-2709.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;247.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
255;5583.000000000000000;0.633300000000000;-86.061700000000002;KN3.4;6180.000000000000000; ;-2719.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;406.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
256;5584.000000000000000;0.631700000000000;-86.053299999999993;KN3.5;6181.000000000000000; ;-2715.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;410.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
257;5585.000000000000000;0.630000000000000;-86.048299999999998;KN3.6;6182.000000000000000; ;-2711.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;473.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
258;5586.000000000000000;0.628300000000000;-86.040000000000006;KN3.7;6183.000000000000000; ;-2685.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;620.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
259;5587.000000000000000;0.625000000000000;-86.033299999999997;KN3.8;6184.000000000000000; ;-2676.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;599.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
260;5588.000000000000000;0.623300000000000;-86.025000000000006;KN3.9;6185.000000000000000; ;-2678.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;758.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
261;5589.000000000000000;0.626700000000000;-86.125000000000000;KN4.1;6186.000000000000000; ;-2711.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;205.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
262;5590.000000000000000;0.628300000000000;-86.123300000000000;KN4.2;6187.000000000000000; ;-2702.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;193.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
263;5591.000000000000000;0.628300000000000;-86.111699999999999;KN4.3;6188.000000000000000; ;-2698.000000000000000;0.000000000000000;2.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;109.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
264;5592.000000000000000;0.630000000000000;-86.111699999999999;KN4.4;6189.000000000000000; ;-2702.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;142.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
265;5593.000000000000000;0.628300000000000;-86.106700000000004;KN4.5;6190.000000000000000; ;-2693.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;193.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
266;5594.000000000000000;0.626700000000000;-86.098299999999995;KN4.6;6191.000000000000000; ;-2693.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;327.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
267;5595.000000000000000;0.628300000000000;-86.091700000000003;KN4.7;6192.000000000000000; ;-2706.000000000000000;0.000000000000000;3.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;536.000000000000000;0.000000000000000;1981;Green_etal1981;Green_etal1981; ; ; ; ; ; ;0;0
